zip,type,decommissioned,primary_city,acceptable_cities,unacceptable_cities,state,county,timezone,area_codes,world_region,country,latitude,longitude,irs_estimated_population
61028,STANDARD,0,Elizabeth,,Woodbine,IL,Jo Daviess County,America/Chicago,"779, 815",NA,US,42.31,-90.22,1560
61030,STANDARD,0,Forreston,,Haldane,IL,Ogle County,America/Chicago,"779, 815",NA,US,42.12,-89.57,1920
61031,STANDARD,0,Franklin Grove,Franklin Grv,,IL,Lee County,America/Chicago,"779, 815",NA,US,41.84,-89.3,1260
61032,STANDARD,0,Freeport,Scioto Mills,,IL,Stephenson County,America/Chicago,"779, 815",NA,US,42.29,-89.63,24740
61036,STANDARD,0,Galena,,,IL,Jo Daviess County,America/Chicago,"563, 608, 779, 815",NA,US,42.42,-90.42,6690
61037,PO BOX,0,Galt,,,IL,Whiteside County,America/Chicago,"779, 815",NA,US,41.79,-89.76,158
61038,STANDARD,0,Garden Prairie,Garden Pr,Bonus,IL,Boone County,America/Chicago,"779, 815",NA,US,42.25,-88.73,1140
61039,STANDARD,0,German Valley,,,IL,Stephenson County,America/Chicago,"779, 815",NA,US,42.21,-89.48,760
61041,STANDARD,0,Hanover,,,IL,Jo Daviess County,America/Chicago,"563, 779, 815",NA,US,42.25,-90.27,1110
61042,STANDARD,0,Harmon,,,IL,Lee County,America/Chicago,"779, 815",NA,US,41.71,-89.55,430
61043,PO BOX,0,Holcomb,,,IL,Ogle County,America/Chicago,"779, 815",NA,US,42.07,-89.1,190
61044,STANDARD,0,Kent,,,IL,Stephenson County,America/Chicago,"779, 815",NA,US,42.31,-89.9,220
61046,STANDARD,0,Lanark,,Lake Carroll,IL,Carroll County,America/Chicago,"779, 815",NA,US,42.1,-89.83,2820
61047,STANDARD,0,Leaf River,Egan,,IL,Ogle County,America/Chicago,"779, 815",NA,US,42.12,-89.4,1480
61048,STANDARD,0,Lena,,Waddams Grove,IL,Stephenson County,America/Chicago,"779, 815",NA,US,42.38,-89.82,3870
61049,STANDARD,0,Lindenwood,,,IL,Ogle County,America/Chicago,"779, 815",NA,US,42.03,-89.02,430
61050,STANDARD,0,Mc Connell,,Mcconnell,IL,Stephenson County,America/Chicago,"779, 815",NA,US,42.43,-89.73,370
61051,STANDARD,0,Milledgeville,,,IL,Carroll County,America/Chicago,"779, 815",NA,US,41.96,-89.77,1430
61052,STANDARD,0,Monroe Center,,,IL,Ogle County,America/Chicago,"779, 815",NA,US,42.11,-89,1020
61053,STANDARD,0,Mount Carroll,,Mt Carroll,IL,Carroll County,America/Chicago,"779, 815",NA,US,42.09,-89.97,2330
61054,STANDARD,0,Mount Morris,,Mt Morris,IL,Ogle County,America/Chicago,"779, 815",NA,US,42.04,-89.43,3070
61057,PO BOX,0,Nachusa,,,IL,Lee County,America/Chicago,"779, 815",NA,US,41.83,-89.38,117
61059,PO BOX,0,Nora,,,IL,Jo Daviess County,America/Chicago,"779, 815",NA,US,42.45,-89.94,133
61060,STANDARD,0,Orangeville,,Oneco,IL,Stephenson County,America/Chicago,"608, 779, 815",NA,US,42.46,-89.64,1260
61061,STANDARD,0,Oregon,,,IL,Ogle County,America/Chicago,"779, 815",NA,US,42.01,-89.33,6160
61062,STANDARD,0,Pearl City,,Loran,IL,Stephenson County,America/Chicago,"779, 815",NA,US,42.26,-89.82,1720
61063,STANDARD,0,Pecatonica,,,IL,Winnebago County,America/Chicago,"779, 815",NA,US,42.3,-89.35,3700
61064,STANDARD,0,Polo,,"Brookville, Stratford",IL,Ogle County,America/Chicago,"779, 815",NA,US,41.98,-89.57,3250
61065,STANDARD,0,Poplar Grove,,"Blaine, Candlewick Lake",IL,Boone County,America/Chicago,"608, 779, 815",NA,US,42.36,-88.82,10790
61067,STANDARD,0,Ridott,,,IL,Stephenson County,America/Chicago,"779, 815",NA,US,42.29,-89.47,640
61068,STANDARD,0,Rochelle,Kings,"Flag Center, Flagg, Hillcrest",IL,Ogle County,America/Chicago,"779, 815",NA,US,41.91,-89.06,13080
61070,STANDARD,0,Rock City,,Rock Grove,IL,Stephenson County,America/Chicago,"608, 779, 815",NA,US,42.41,-89.47,1000
61071,STANDARD,0,Rock Falls,,"Yeoward Addition, Yeowardville",IL,Whiteside County,America/Chicago,"779, 815",NA,US,41.77,-89.69,11800
61072,STANDARD,0,Rockton,,,IL,Winnebago County,America/Chicago,"608, 779, 815",NA,US,42.44,-89.06,10910
61073,STANDARD,0,Roscoe,,,IL,Winnebago County,America/Chicago,"779, 815",NA,US,42.41,-89,19360
61074,STANDARD,0,Savanna,,Savanna Army Depot,IL,Carroll County,America/Chicago,"563, 779, 815",NA,US,42.09,-90.13,3260
61075,STANDARD,0,Scales Mound,,Scalesmound,IL,Jo Daviess County,America/Chicago,"608, 779, 815",NA,US,42.47,-90.25,970
61077,PO BOX,0,Seward,,,IL,Winnebago County,America/Chicago,"779, 815",NA,US,42.24,-89.35,81
61078,STANDARD,0,Shannon,,,IL,Carroll County,America/Chicago,"779, 815",NA,US,42.15,-89.74,1300
61079,PO BOX,0,Shirland,,,IL,Winnebago County,America/Chicago,"779, 815",NA,US,42.44,-89.22,205
61080,STANDARD,0,South Beloit,,Beloit,IL,Winnebago County,America/Chicago,"608, 779, 815",NA,US,42.48,-89.03,9650
61081,STANDARD,0,Sterling,Coleta,,IL,Whiteside County,America/Chicago,"779, 815",NA,US,41.79,-89.69,18830
61084,STANDARD,0,Stillman Valley,Stillman Vly,,IL,Ogle County,America/Chicago,"779, 815",NA,US,42.1,-89.17,2940
61085,STANDARD,0,Stockton,,Woodbine,IL,Jo Daviess County,America/Chicago,"779, 815",NA,US,42.35,-90,2890
61087,STANDARD,0,Warren,,,IL,Jo Daviess County,America/Chicago,"608, 779, 815",NA,US,42.49,-89.99,1440
61088,STANDARD,0,Winnebago,,,IL,Winnebago County,America/Chicago,"779, 815",NA,US,42.26,-89.24,5710
61089,STANDARD,0,Winslow,,,IL,Stephenson County,America/Chicago,"608, 779, 815",NA,US,42.49,-89.79,720
61091,PO BOX,0,Woosung,,,IL,Ogle County,America/Chicago,"779, 815",NA,US,41.91,-89.53,106
61101,STANDARD,0,Rockford,,,IL,Winnebago County,America/Chicago,"779, 815",NA,US,42.35,-89.15,16060
61102,STANDARD,0,Rockford,,,IL,Winnebago County,America/Chicago,"779, 815",NA,US,42.23,-89.16,14560
61103,STANDARD,0,Rockford,"Machesney Park, Machesney Pk",,IL,Winnebago County,America/Chicago,"779, 815",NA,US,42.34,-89.09,18730
61104,STANDARD,0,Rockford,,,IL,Winnebago County,America/Chicago,"779, 815",NA,US,42.25,-89.08,12890
61105,PO BOX,0,Rockford,,,IL,Winnebago County,America/Chicago,815,NA,US,42.27,-89.06,372
61106,PO BOX,0,Rockford,,,IL,Winnebago County,America/Chicago,815,NA,US,42.27,-89.06,113
61107,STANDARD,0,Rockford,,,IL,Winnebago County,America/Chicago,"779, 815",NA,US,42.27,-89.06,27270
61108,STANDARD,0,Rockford,,,IL,Winnebago County,America/Chicago,"779, 815",NA,US,42.26,-89,25680
61109,STANDARD,0,Rockford,,"Morristown, New Milford",IL,Winnebago County,America/Chicago,"779, 815",NA,US,42.19,-89.06,23570
61110,PO BOX,0,Rockford,,,IL,Winnebago County,America/Chicago,815,NA,US,42.27,-89.06,427
61111,STANDARD,0,Loves Park,"Machesney Park, Machesney Pk",,IL,Winnebago County,America/Chicago,"779, 815",NA,US,42.33,-89.01,20800
61112,STANDARD,0,Rockford,,,IL,Winnebago County,America/Chicago,"779, 815",NA,US,42.24,-88.98,35
61114,STANDARD,0,Rockford,,,IL,Winnebago County,America/Chicago,"779, 815",NA,US,42.31,-88.99,14220
61115,STANDARD,0,Machesney Park,"Loves Park, Machesney Pk, Rockford",,IL,Winnebago County,America/Chicago,"779, 815",NA,US,42.36,-89.03,20260
61125,PO BOX,0,Rockford,,,IL,Winnebago County,America/Chicago,815,NA,US,42.27,-89.06,478
61126,PO BOX,0,Rockford,,,IL,Winnebago County,America/Chicago,815,NA,US,42.27,-89.06,568
61130,PO BOX,0,Loves Park,,,IL,Winnebago County,America/Chicago,815,NA,US,42.33,-89.01,48
61131,PO BOX,0,Loves Park,,,IL,Winnebago County,America/Chicago,815,NA,US,42.33,-89.01,57
61132,PO BOX,0,Loves Park,,,IL,Winnebago County,America/Chicago,815,NA,US,42.33,-89.01,443
61201,STANDARD,0,Rock Island,,,IL,Rock Island County,America/Chicago,"309, 563",NA,US,41.47,-90.58,30080
61204,PO BOX,0,Rock Island,,,IL,Rock Island County,America/Chicago,309,NA,US,41.47,-90.58,526
61230,STANDARD,0,Albany,,Ceffco,IL,Whiteside County,America/Chicago,"309, 563, 779, 815",NA,US,41.78,-90.21,1120
61231,STANDARD,0,Aledo,,"Hamlet, Mercer, Ohio Grove, Old Gilchrist, Shale City, Sunbeam, Wanlock",IL,Mercer County,America/Chicago,309,NA,US,41.19,-90.74,4620
61232,STANDARD,0,Andalusia,,,IL,Rock Island County,America/Chicago,309,NA,US,41.43,-90.73,1370
61233,PO BOX,0,Andover,,,IL,Henry County,America/Chicago,309,NA,US,41.29,-90.29,597
61234,STANDARD,0,Annawan,,,IL,Henry County,America/Chicago,"309, 779, 815",NA,US,41.39,-89.9,1190
61235,STANDARD,0,Atkinson,,"Alba, Cornwall",IL,Henry County,America/Chicago,309,NA,US,41.41,-90.01,1290
61236,PO BOX,0,Barstow,,,IL,Rock Island County,America/Chicago,309,NA,US,41.51,-90.35,227
61237,PO BOX,0,Buffalo Prairie,Buffalo Pr,,IL,Rock Island County,America/Chicago,309,NA,US,41.34,-90.86,43
61238,STANDARD,0,Cambridge,,"Munson, Ulah, Weller",IL,Henry County,America/Chicago,309,NA,US,41.3,-90.19,2650
61239,STANDARD,0,Carbon Cliff,,,IL,Rock Island County,America/Chicago,309,NA,US,41.49,-90.39,960
61240,STANDARD,0,Coal Valley,,,IL,Rock Island County,America/Chicago,309,NA,US,41.44,-90.44,5770
61241,STANDARD,0,Colona,"Cleveland, Green Rock",,IL,Henry County,America/Chicago,309,NA,US,41.47,-90.34,6360
61242,STANDARD,0,Cordova,,,IL,Rock Island County,America/Chicago,"309, 563",NA,US,41.67,-90.32,1070
61243,STANDARD,0,Deer Grove,,,IL,Whiteside County,America/Chicago,"779, 815",NA,US,41.61,-89.68,220
61244,STANDARD,0,East Moline,,"Babcock, Campbells Island, E Moline, Meersman, Merry Oaks, South Moline, Watertown, Whites Addition",IL,Rock Island County,America/Chicago,"309, 563",NA,US,41.52,-90.39,19120
61250,STANDARD,0,Erie,,,IL,Whiteside County,America/Chicago,"309, 779, 815",NA,US,41.65,-90.08,2460
61251,STANDARD,0,Fenton,,,IL,Whiteside County,America/Chicago,"309, 779, 815",NA,US,41.73,-90.03,390
61252,STANDARD,0,Fulton,,"East Clinton, East Fulton, Garden Plain",IL,Whiteside County,America/Chicago,"309, 563, 779, 815",NA,US,41.86,-90.15,5020
61254,STANDARD,0,Geneseo,,Hanna,IL,Henry County,America/Chicago,"309, 779, 815",NA,US,41.44,-90.15,11120
61256,STANDARD,0,Hampton,,,IL,Rock Island County,America/Chicago,"309, 563",NA,US,41.56,-90.4,1720
61257,STANDARD,0,Hillsdale,,,IL,Rock Island County,America/Chicago,"309, 779, 815",NA,US,41.61,-90.17,940
61258,STANDARD,0,Hooppole,,,IL,Henry County,America/Chicago,"779, 815",NA,US,41.52,-89.91,129
61259,STANDARD,0,Illinois City,,,IL,Rock Island County,America/Chicago,"309, 319, 563",NA,US,41.4,-90.9,1150
61260,STANDARD,0,Joy,,,IL,Mercer County,America/Chicago,309,NA,US,41.19,-90.87,680
61261,STANDARD,0,Lyndon,,,IL,Whiteside County,America/Chicago,"309, 779, 815",NA,US,41.73,-89.92,770
61262,STANDARD,0,Lynn Center,,"Lynn, Swedona",IL,Henry County,America/Chicago,309,NA,US,41.3,-90.35,730
61263,PO BOX,0,Matherville,,,IL,Mercer County,America/Chicago,309,NA,US,41.26,-90.6,702
61264,STANDARD,0,Milan,Oak Grove,,IL,Rock Island County,America/Chicago,"309, 563",NA,US,41.44,-90.56,9010
61265,STANDARD,0,Moline,,Quad City Airport,IL,Rock Island County,America/Chicago,"309, 563",NA,US,41.48,-90.48,39330
61266,PO BOX,0,Moline,,,IL,Rock Island County,America/Chicago,309,NA,US,41.48,-90.48,442
61270,STANDARD,0,Morrison,,"Clyde, Genesee, Malvern, Round Grove, Union Grove, Ustick",IL,Whiteside County,America/Chicago,"309, 779, 815",NA,US,41.8,-89.96,6350
61272,STANDARD,0,New Boston,,,IL,Mercer County,America/Chicago,"309, 319",NA,US,41.25,-91,1270
61273,STANDARD,0,Orion,,"Sunny Hill, Sunny Hill Estates, Warner, Western",IL,Henry County,America/Chicago,309,NA,US,41.35,-90.37,3120
61274,STANDARD,0,Osco,,,IL,Henry County,America/Chicago,309,NA,US,41.35,-90.28,290
61275,STANDARD,0,Port Byron,,"Byron Hills, Coe, Mobet Meadows",IL,Rock Island County,America/Chicago,"309, 563",NA,US,41.62,-90.32,4200
61276,PO BOX,0,Preemption,,,IL,Mercer County,America/Chicago,309,NA,US,41.32,-90.58,208
61277,STANDARD,0,Prophetstown,,"Brookhaven, Leon Corners, Portland, Portland Corners, Wethersfield",IL,Whiteside County,America/Chicago,"309, 779, 815",NA,US,41.66,-89.93,2810
61278,PO BOX,0,Rapids City,,,IL,Rock Island County,America/Chicago,"309, 563",NA,US,41.58,-90.34,637
61279,STANDARD,0,Reynolds,,"Marston, Perryton",IL,Rock Island County,America/Chicago,309,NA,US,41.33,-90.67,890
61281,STANDARD,0,Sherrard,,"Boden, Cable, Richland Grove",IL,Mercer County,America/Chicago,309,NA,US,41.31,-90.5,2570
61282,STANDARD,0,Silvis,,,IL,Rock Island County,America/Chicago,309,NA,US,41.5,-90.41,7110
61283,STANDARD,0,Tampico,,"Hahnaman, Thomas",IL,Whiteside County,America/Chicago,"779, 815",NA,US,41.63,-89.78,1390
61284,STANDARD,0,Taylor Ridge,,,IL,Rock Island County,America/Chicago,309,NA,US,41.4,-90.75,2330
61285,STANDARD,0,Thomson,,Thompson,IL,Carroll County,America/Chicago,"563, 779, 815",NA,US,41.95,-90.1,1510
61299,UNIQUE,0,Rock Island,,Rock Island Arsonal,IL,Rock Island County,America/Chicago,309,NA,US,41.47,-90.58,0
61301,STANDARD,0,La Salle,,"Dimmick, Rockwell, Tomahawk Bluff",IL,LaSalle County,America/Chicago,"779, 815",NA,US,41.34,-89.09,8840
61310,STANDARD,0,Amboy,,"Binghampton, Maytown, Shaws",IL,Lee County,America/Chicago,"779, 815",NA,US,41.71,-89.33,3370
61311,STANDARD,0,Ancona,Streator,,IL,Livingston County,America/Chicago,"779, 815",NA,US,41.04,-88.86,200
61312,STANDARD,0,Arlington,,,IL,Bureau County,America/Chicago,"779, 815",NA,US,41.47,-89.24,380
61313,STANDARD,0,Blackstone,,Sunbury,IL,Livingston County,America/Chicago,"779, 815",NA,US,41.06,-88.64,280
61314,STANDARD,0,Buda,,,IL,Bureau County,America/Chicago,"309, 779, 815",NA,US,41.32,-89.67,690
61315,PO BOX,0,Bureau,,Bureau Junction,IL,Bureau County,America/Chicago,"779, 815",NA,US,41.28,-89.36,309
61316,PO BOX,0,Cedar Point,,,IL,LaSalle County,America/Chicago,"779, 815",NA,US,41.26,-89.12,283
61317,PO BOX,0,Cherry,,,IL,Bureau County,America/Chicago,"779, 815",NA,US,41.43,-89.21,506
61318,STANDARD,0,Compton,,The Burg,IL,Lee County,America/Chicago,"779, 815",NA,US,41.69,-89.08,610
61319,STANDARD,0,Cornell,Manville,,IL,Livingston County,America/Chicago,"779, 815",NA,US,40.99,-88.72,1060
61320,STANDARD,0,Dalzell,,,IL,Bureau County,America/Chicago,"779, 815",NA,US,41.35,-89.17,620
61321,STANDARD,0,Dana,,,IL,LaSalle County,America/Chicago,"309, 779, 815",NA,US,40.95,-88.94,280
61322,PO BOX,0,Depue,,"De Pue, Depue Junction, Howe",IL,Bureau County,America/Chicago,"779, 815",NA,US,41.32,-89.29,1569
61323,PO BOX,0,Dover,,,IL,Bureau County,America/Chicago,"779, 815",NA,US,41.44,-89.4,111
61324,PO BOX,0,Eldena,,,IL,Lee County,America/Chicago,"779, 815",NA,US,41.77,-89.41,106
61325,STANDARD,0,Grand Ridge,,Farm Ridge,IL,LaSalle County,America/Chicago,"779, 815",NA,US,41.23,-88.83,920
61326,STANDARD,0,Granville,,,IL,Putnam County,America/Chicago,"779, 815",NA,US,41.26,-89.22,2100
61327,STANDARD,0,Hennepin,,Florid,IL,Putnam County,America/Chicago,"309, 779, 815",NA,US,41.25,-89.31,1170
61328,PO BOX,0,Kasbeer,,,IL,Bureau County,America/Chicago,"779, 815",NA,US,41.5,-89.46,58
61329,STANDARD,0,Ladd,,Ladd Junction,IL,Bureau County,America/Chicago,"779, 815",NA,US,41.38,-89.21,1200
61330,STANDARD,0,La Moille,,,IL,Bureau County,America/Chicago,"779, 815",NA,US,41.53,-89.28,1210
61331,PO BOX,0,Lee Center,,,IL,Lee County,America/Chicago,"779, 815",NA,US,41.75,-89.28,70
61332,PO BOX,0,Leonore,,,IL,LaSalle County,America/Chicago,"779, 815",NA,US,41.19,-88.99,123
61333,STANDARD,0,Long Point,,,IL,Livingston County,America/Chicago,"779, 815",NA,US,41,-88.89,310
61334,STANDARD,0,Lostant,,Mount Palatine,IL,LaSalle County,America/Chicago,"309, 779, 815",NA,US,41.14,-89.06,660
61335,STANDARD,0,Mc Nabb,,Mcnabb,IL,Putnam County,America/Chicago,"309, 779, 815",NA,US,41.17,-89.2,470
61336,STANDARD,0,Magnolia,,Lake Wildwood,IL,Putnam County,America/Chicago,"309, 779, 815",NA,US,41.11,-89.19,520
61337,STANDARD,0,Malden,,Zearing,IL,Bureau County,America/Chicago,"779, 815",NA,US,41.44,-89.33,470
61338,PO BOX,0,Manlius,,,IL,Bureau County,America/Chicago,"779, 815",NA,US,41.46,-89.68,387
61340,PO BOX,0,Mark,,,IL,Putnam County,America/Chicago,"779, 815",NA,US,41.26,-89.25,375
61341,STANDARD,0,Marseilles,,Danway,IL,LaSalle County,America/Chicago,"779, 815",NA,US,41.32,-88.68,7400
61342,STANDARD,0,Mendota,,Meriden,IL,LaSalle County,America/Chicago,"779, 815",NA,US,41.55,-89.12,7930
61344,STANDARD,0,Mineral,,,IL,Bureau County,America/Chicago,"309, 779, 815",NA,US,41.38,-89.83,300
61345,STANDARD,0,Neponset,,,IL,Bureau County,America/Chicago,309,NA,US,41.29,-89.79,660
61346,PO BOX,0,New Bedford,,,IL,Bureau County,America/Chicago,"779, 815",NA,US,41.51,-89.72,77
61348,STANDARD,0,Oglesby,,"Jonesville, Piety Hill",IL,LaSalle County,America/Chicago,"779, 815",NA,US,41.29,-89.06,4280
61349,STANDARD,0,Ohio,,Limerick,IL,Bureau County,America/Chicago,"779, 815",NA,US,41.55,-89.45,880
61350,STANDARD,0,Ottawa,,"Brickton, Dayton, Naplate, North Ottawa, Prairie Center, Stoneyville, Woodland Addition",IL,LaSalle County,America/Chicago,"779, 815",NA,US,41.35,-88.83,21310
61353,STANDARD,0,Paw Paw,,,IL,Lee County,America/Chicago,"779, 815",NA,US,41.68,-88.98,1140
61354,STANDARD,0,Peru,,,IL,LaSalle County,America/Chicago,"779, 815",NA,US,41.34,-89.12,9490
61356,STANDARD,0,Princeton,Hollowayville,Coal Hollow,IL,Bureau County,America/Chicago,"309, 779, 815",NA,US,41.37,-89.46,9630
61358,STANDARD,0,Rutland,,,IL,LaSalle County,America/Chicago,"309, 779, 815",NA,US,40.98,-89.03,340
61359,PO BOX,0,Seatonville,,,IL,Bureau County,America/Chicago,"779, 815",NA,US,41.36,-89.27,313
61360,STANDARD,0,Seneca,,Stavanger,IL,LaSalle County,America/Chicago,"779, 815",NA,US,41.3,-88.61,3110
61361,STANDARD,0,Sheffield,,,IL,Bureau County,America/Chicago,"309, 779, 815",NA,US,41.35,-89.73,1160
61362,STANDARD,0,Spring Valley,,"Ottoville, Webster Park",IL,Bureau County,America/Chicago,"779, 815",NA,US,41.32,-89.19,5180
61363,PO BOX,0,Standard,,,IL,Putnam County,America/Chicago,"779, 815",NA,US,41.25,-89.18,239
61364,STANDARD,0,Streator,,"Kangley, Kernan, Missal, Munster, South Streator, Streator East, Streator West",IL,LaSalle County,America/Chicago,"779, 815",NA,US,41.12,-88.83,16270
61367,STANDARD,0,Sublette,,,IL,Lee County,America/Chicago,"779, 815",NA,US,41.64,-89.23,700
61368,STANDARD,0,Tiskilwa,,"Lone Tree, Providence",IL,Bureau County,America/Chicago,"309, 779, 815",NA,US,41.29,-89.5,1190
61369,STANDARD,0,Toluca,,Pattonsburg,IL,Marshall County,America/Chicago,"309, 779, 815",NA,US,41,-89.13,1420
61370,STANDARD,0,Tonica,,"Lowell, Vermilionville",IL,LaSalle County,America/Chicago,"779, 815",NA,US,41.21,-89.06,1310
61371,PO BOX,0,Triumph,,,IL,LaSalle County,America/Chicago,"779, 815",NA,US,41.5,-89.02,114
61372,PO BOX,0,Troy Grove,,,IL,LaSalle County,America/Chicago,"779, 815",NA,US,41.47,-89.08,273
61373,STANDARD,0,Utica,,North Utica,IL,LaSalle County,America/Chicago,"779, 815",NA,US,41.38,-88.99,1980
61374,PO BOX,0,Van Orin,,,IL,Bureau County,America/Chicago,"779, 815",NA,US,41.55,-89.35,139
61375,STANDARD,0,Varna,,,IL,Marshall County,America/Chicago,309,NA,US,41.03,-89.22,980
61376,STANDARD,0,Walnut,Normandy,,IL,Bureau County,America/Chicago,"779, 815",NA,US,41.55,-89.59,1800
61377,STANDARD,0,Wenona,,"East Wenona, Evans, Garfield, Leeds",IL,Marshall County,America/Chicago,"309, 779, 815",NA,US,41.05,-89.05,1130
61378,STANDARD,0,West Brooklyn,,,IL,Lee County,America/Chicago,"779, 815",NA,US,41.72,-89.16,450
61379,STANDARD,0,Wyanet,,,IL,Bureau County,America/Chicago,"309, 779, 815",NA,US,41.36,-89.58,1160
61401,STANDARD,0,Galesburg,,Henderson Grove,IL,Knox County,America/Chicago,309,NA,US,40.95,-90.37,24280
61402,PO BOX,0,Galesburg,,,IL,Knox County,America/Chicago,309,NA,US,40.94,-90.41,568
61410,STANDARD,0,Abingdon,,,IL,Knox County,America/Chicago,309,NA,US,40.8,-90.4,3140
61411,STANDARD,0,Adair,,,IL,McDonough County,America/Chicago,309,NA,US,40.41,-90.5,300
61412,STANDARD,0,Alexis,,Shanghai City,IL,Warren County,America/Chicago,309,NA,US,41.06,-90.55,1280
61413,STANDARD,0,Alpha,,,IL,Henry County,America/Chicago,309,NA,US,41.19,-90.38,900
61414,STANDARD,0,Altona,,,IL,Knox County,America/Chicago,309,NA,US,41.11,-90.16,700
61415,STANDARD,0,Avon,,"Check Row, Greenbush",IL,Fulton County,America/Chicago,309,NA,US,40.66,-90.43,1490
61416,PO BOX,0,Bardolph,,,IL,McDonough County,America/Chicago,309,NA,US,40.5,-90.56,254
61417,STANDARD,0,Berwick,,,IL,Warren County,America/Chicago,309,NA,US,40.8,-90.53,210
61418,STANDARD,0,Biggsville,,,IL,Henderson County,America/Chicago,309,NA,US,40.85,-90.86,550
61419,PO BOX,0,Bishop Hill,,,IL,Henry County,America/Chicago,309,NA,US,41.2,-90.12,142
61420,STANDARD,0,Blandinsville,,,IL,McDonough County,America/Chicago,"217, 309, 447",NA,US,40.55,-90.86,930
61421,STANDARD,0,Bradford,,"Broadmoor, Lombardville, Milo, Osceola",IL,Stark County,America/Chicago,309,NA,US,41.17,-89.65,1150
61422,STANDARD,0,Bushnell,,,IL,McDonough County,America/Chicago,309,NA,US,40.55,-90.5,2720
61423,STANDARD,0,Cameron,,,IL,Warren County,America/Chicago,309,NA,US,40.88,-90.51,510
61424,PO BOX,0,Camp Grove,,,IL,Marshall County,America/Chicago,309,NA,US,41.08,-89.64,82
61425,STANDARD,0,Carman,,"Carthage Lake, Gulfport, Shokokon",IL,Henderson County,America/Chicago,"217, 309, 319, 447",NA,US,40.73,-91.06,360
61426,PO BOX,0,Castleton,,,IL,Stark County,America/Chicago,309,NA,US,41.12,-89.71,58
61427,STANDARD,0,Cuba,,,IL,Fulton County,America/Chicago,309,NA,US,40.49,-90.19,1980
61428,STANDARD,0,Dahinda,,"Appleton, Oak Run",IL,Knox County,America/Chicago,309,NA,US,40.95,-90.1,1100
61430,STANDARD,0,East Galesburg,E Galesburg,Columbia Heights,IL,Knox County,America/Chicago,309,NA,US,40.94,-90.31,700
61431,STANDARD,0,Ellisville,,,IL,Fulton County,America/Chicago,309,NA,US,40.62,-90.3,290
61432,STANDARD,0,Fairview,,Joshua,IL,Fulton County,America/Chicago,309,NA,US,40.65,-90.19,590
61433,PO BOX,0,Fiatt,,,IL,Fulton County,America/Chicago,309,NA,US,40.56,-90.18,110
61434,STANDARD,0,Galva,,,IL,Henry County,America/Chicago,309,NA,US,41.16,-90.03,2690
61435,STANDARD,0,Gerlaw,,,IL,Warren County,America/Chicago,309,NA,US,40.98,-90.6,123
61436,STANDARD,0,Gilson,Delong,,IL,Knox County,America/Chicago,309,NA,US,40.86,-90.2,740
